Date,Adj Close,Close,High,Low,Open,Volume
2023-01-03,122.98273468017578,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500
2023-01-04,124.25119018554688,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600
2023-01-05,122.93354034423828,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700
2023-01-06,127.45677947998047,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700
2023-01-09,127.9779281616211,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800
2023-01-10,128.54823303222656,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200
2023-01-11,131.26220703125,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900
2023-01-12,131.18353271484375,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600
2023-01-13,132.51100158691406,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700
2023-01-17,133.67132568359375,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600
2023-01-18,132.9535369873047,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800
2023-01-19,133.01248168945312,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400
2023-01-20,135.569091796875,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600
2023-01-23,138.7550506591797,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300
2023-01-24,140.1513214111328,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100
2023-01-25,139.4925079345703,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300
2023-01-26,141.5574951171875,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100
2023-01-27,143.4945831298828,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800
2023-01-30,140.61349487304688,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300
2023-01-31,141.88192749023438,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500
2023-02-01,143.00294494628906,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600
2023-02-02,148.30296325683594,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000
2023-02-03,151.92156982421875,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300
2023-02-06,149.19778442382812,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300
2023-02-07,152.0690155029297,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600
2023-02-08,149.38462829589844,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100
2023-02-09,148.3521270751953,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100
2023-02-10,148.7165069580078,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700
2023-02-13,151.51339721679688,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000
2023-02-14,150.87326049804688,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600
2023-02-15,152.9709014892578,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800
2023-02-16,151.37554931640625,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900
2023-02-17,150.233154296875,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100
2023-02-21,146.22494506835938,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200
2023-02-22,146.6484375,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300
2023-02-23,147.13096618652344,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200
2023-02-24,144.4818572998047,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600
2023-02-27,145.6734619140625,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500
2023-02-28,145.17123413085938,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000
2023-03-01,143.1031036376953,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000
2023-03-02,143.69398498535156,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100
2023-03-03,148.73623657226562,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300
2023-03-06,151.4936981201172,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000
2023-03-07,149.2975616455078,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000
2023-03-08,150.54827880859375,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800
2023-03-09,148.3029022216797,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600
